trade_id,order_id,datetime,date,time,vt_symbol,symbol,exchange,direction,offset,price,volume,signed_volume,gateway_name,exit_reason,profile,start_month,variant,account_capital,c3_capital
BACKTESTING.649,BACKTESTING.576,2024-04-18 00:00:00+08:00,2024-04-18,00:00:00,si2406.GFEX,si2406,GFEX,空,开,11715.0,152.0,-152.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.650,BACKTESTING.577,2024-04-24 00:00:00+08:00,2024-04-24,00:00:00,MA409.CZCE,MA409,CZCE,空,平,2496.0,500.0,-500.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.651,BACKTESTING.578,2024-04-24 00:00:00+08:00,2024-04-24,00:00:00,SM409.CZCE,SM409,CZCE,多,开,6726.0,436.0,436.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.652,BACKTESTING.579,2024-04-25 00:00:00+08:00,2024-04-25,00:00:00,SM409.CZCE,SM409,CZCE,空,平,7098.0,218.0,-218.0,BACKTESTING,long_rsi_partial_exit_half,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.653,BACKTESTING.580,2024-04-25 00:00:00+08:00,2024-04-25,00:00:00,si2406.GFEX,si2406,GFEX,多,平,11835.0,152.0,152.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.654,BACKTESTING.581,2024-05-07 00:00:00+08:00,2024-05-07,00:00:00,FG409.CZCE,FG409,CZCE,多,开,1596.0,206.0,206.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.655,BACKTESTING.582,2024-05-08 00:00:00+08:00,2024-05-08,00:00:00,MA409.CZCE,MA409,CZCE,多,开,2568.0,500.0,500.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.656,BACKTESTING.583,2024-05-15 00:00:00+08:00,2024-05-15,00:00:00,FG409.CZCE,FG409,CZCE,空,平,1575.0,206.0,-206.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.657,BACKTESTING.584,2024-05-16 00:00:00+08:00,2024-05-16,00:00:00,SM409.CZCE,SM409,CZCE,空,平,8314.0,218.0,-218.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.658,BACKTESTING.585,2024-05-20 00:00:00+08:00,2024-05-20,00:00:00,cu2407.SHFE,cu2407,SHFE,多,开,84530.0,31.0,31.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.659,BACKTESTING.586,2024-05-21 00:00:00+08:00,2024-05-21,00:00:00,SA409.CZCE,SA409,CZCE,多,开,2366.0,249.0,249.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.660,BACKTESTING.587,2024-05-22 00:00:00+08:00,2024-05-22,00:00:00,FG409.CZCE,FG409,CZCE,多,开,1663.0,85.0,85.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.661,BACKTESTING.588,2024-05-23 00:00:00+08:00,2024-05-23,00:00:00,cu2407.SHFE,cu2407,SHFE,空,平,84500.0,31.0,-31.0,BACKTESTING,long_base_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.662,BACKTESTING.589,2024-05-24 00:00:00+08:00,2024-05-24,00:00:00,MA409.CZCE,MA409,CZCE,空,平,2593.0,500.0,-500.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.663,BACKTESTING.590,2024-05-29 00:00:00+08:00,2024-05-29,00:00:00,SA409.CZCE,SA409,CZCE,空,平,2366.0,249.0,-249.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.664,BACKTESTING.591,2024-05-31 00:00:00+08:00,2024-05-31,00:00:00,lc2407.GFEX,lc2407,GFEX,空,开,106000.0,90.0,-90.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.665,BACKTESTING.592,2024-06-03 00:00:00+08:00,2024-06-03,00:00:00,FG409.CZCE,FG409,CZCE,空,平,1701.0,85.0,-85.0,BACKTESTING,long_base_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.666,BACKTESTING.593,2024-06-11 00:00:00+08:00,2024-06-11,00:00:00,ru2409.SHFE,ru2409,SHFE,多,开,16000.0,97.0,97.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.667,BACKTESTING.594,2024-06-12 00:00:00+08:00,2024-06-12,00:00:00,ru2409.SHFE,ru2409,SHFE,空,平,15535.0,97.0,-97.0,BACKTESTING,long_base_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.668,BACKTESTING.595,2024-06-25 00:00:00+08:00,2024-06-25,00:00:00,fu2409.SHFE,fu2409,SHFE,多,开,3506.0,500.0,500.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.669,BACKTESTING.596,2024-06-27 00:00:00+08:00,2024-06-27,00:00:00,lc2407.GFEX,lc2407,GFEX,多,平,91550.0,90.0,90.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.670,BACKTESTING.597,2024-06-28 00:00:00+08:00,2024-06-28,00:00:00,SM409.CZCE,SM409,CZCE,空,开,7452.0,80.0,-80.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.671,BACKTESTING.598,2024-07-01 00:00:00+08:00,2024-07-01,00:00:00,SM409.CZCE,SM409,CZCE,多,平,7586.0,80.0,80.0,BACKTESTING,short_base_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.672,BACKTESTING.599,2024-07-03 00:00:00+08:00,2024-07-03,00:00:00,SH409.CZCE,SH409,CZCE,空,开,2675.0,271.0,-271.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.673,BACKTESTING.600,2024-07-05 00:00:00+08:00,2024-07-05,00:00:00,SH409.CZCE,SH409,CZCE,多,平,2716.0,271.0,271.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.674,BACKTESTING.601,2024-07-09 00:00:00+08:00,2024-07-09,00:00:00,fu2409.SHFE,fu2409,SHFE,空,平,3578.0,500.0,-500.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.675,BACKTESTING.602,2024-07-23 00:00:00+08:00,2024-07-23,00:00:00,lh2409.DCE,lh2409,DCE,多,开,18640.0,28.0,28.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.676,BACKTESTING.603,2024-07-26 00:00:00+08:00,2024-07-26,00:00:00,ru2409.SHFE,ru2409,SHFE,空,开,14300.0,50.0,-50.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.677,BACKTESTING.604,2024-07-29 00:00:00+08:00,2024-07-29,00:00:00,lh2409.DCE,lh2409,DCE,空,平,18385.0,28.0,-28.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.678,BACKTESTING.605,2024-08-05 00:00:00+08:00,2024-08-05,00:00:00,lh2409.DCE,lh2409,DCE,多,开,19205.0,32.0,32.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.679,BACKTESTING.606,2024-08-05 00:00:00+08:00,2024-08-05,00:00:00,ru2409.SHFE,ru2409,SHFE,多,平,14360.0,50.0,50.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.680,BACKTESTING.607,2024-08-07 00:00:00+08:00,2024-08-07,00:00:00,lh2409.DCE,lh2409,DCE,空,平,19060.0,32.0,-32.0,BACKTESTING,rollover_close,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.681,BACKTESTING.608,2024-08-07 00:00:00+08:00,2024-08-07,00:00:00,lh2411.DCE,lh2411,DCE,多,开,17825.0,32.0,32.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.682,BACKTESTING.608.stage847_c9.1,2024-08-07 09:00:00+08:00,2024-08-07,09:00:00,lh2411.DCE,lh2411,DCE,空,平,17820.0,32.0,-32.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.683,BACKTESTING.608.stage847_c9.2,2024-08-07 09:01:00+08:00,2024-08-07,09:01:00,lh2411.DCE,lh2411,DCE,多,开,17825.0,32.0,32.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.684,BACKTESTING.609,2024-08-20 00:00:00+08:00,2024-08-20,00:00:00,lh2411.DCE,lh2411,DCE,空,平,18525.0,32.0,-32.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.685,BACKTESTING.610,2024-08-23 00:00:00+08:00,2024-08-23,00:00:00,ru2501.SHFE,ru2501,SHFE,多,开,16210.0,131.0,131.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.686,BACKTESTING.611,2024-09-03 00:00:00+08:00,2024-09-03,00:00:00,ru2501.SHFE,ru2501,SHFE,空,平,16345.0,131.0,-131.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.687,BACKTESTING.612,2024-09-04 00:00:00+08:00,2024-09-04,00:00:00,fu2411.SHFE,fu2411,SHFE,空,开,2838.0,500.0,-500.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.688,BACKTESTING.613,2024-09-12 00:00:00+08:00,2024-09-12,00:00:00,ru2501.SHFE,ru2501,SHFE,多,开,16745.0,135.0,135.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.689,BACKTESTING.614,2024-09-13 00:00:00+08:00,2024-09-13,00:00:00,fu2411.SHFE,fu2411,SHFE,多,平,2783.0,500.0,500.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.690,BACKTESTING.615,2024-09-19 00:00:00+08:00,2024-09-19,00:00:00,au2410.SHFE,au2410,SHFE,多,开,583.42,57.0,57.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.691,BACKTESTING.616,2024-09-20 00:00:00+08:00,2024-09-20,00:00:00,au2410.SHFE,au2410,SHFE,空,平,583.26,57.0,-57.0,BACKTESTING,long_base_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.692,BACKTESTING.617,2024-09-24 00:00:00+08:00,2024-09-24,00:00:00,ru2501.SHFE,ru2501,SHFE,空,平,17505.0,135.0,-135.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.693,BACKTESTING.618,2024-10-17 00:00:00+08:00,2024-10-17,00:00:00,au2412.SHFE,au2412,SHFE,多,开,612.8,21.0,21.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.694,BACKTESTING.619,2024-10-28 00:00:00+08:00,2024-10-28,00:00:00,si2412.GFEX,si2412,GFEX,多,开,13140.0,130.0,130.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.695,BACKTESTING.620,2024-10-30 00:00:00+08:00,2024-10-30,00:00:00,si2412.GFEX,si2412,GFEX,空,平,12860.0,130.0,-130.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.696,BACKTESTING.621,2024-10-31 00:00:00+08:00,2024-10-31,00:00:00,AP501.CZCE,AP501,CZCE,多,开,7695.0,334.0,334.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.697,BACKTESTING.622,2024-11-04 00:00:00+08:00,2024-11-04,00:00:00,SA501.CZCE,SA501,CZCE,多,开,1542.0,371.0,371.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.698,BACKTESTING.623,2024-11-04 00:00:00+08:00,2024-11-04,00:00:00,au2412.SHFE,au2412,SHFE,空,平,630.38,21.0,-21.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.699,BACKTESTING.624,2024-11-05 00:00:00+08:00,2024-11-05,00:00:00,SA501.CZCE,SA501,CZCE,空,平,1529.0,371.0,-371.0,BACKTESTING,long_ma_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.700,BACKTESTING.625,2024-11-06 00:00:00+08:00,2024-11-06,00:00:00,MA501.CZCE,MA501,CZCE,多,开,2505.0,500.0,500.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.701,BACKTESTING.626,2024-11-18 00:00:00+08:00,2024-11-18,00:00:00,ru2501.SHFE,ru2501,SHFE,空,开,17690.0,88.0,-88.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.702,BACKTESTING.627,2024-11-19 00:00:00+08:00,2024-11-19,00:00:00,sp2501.SHFE,sp2501,SHFE,多,开,5904.0,142.0,142.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.703,BACKTESTING.628,2024-11-21 00:00:00+08:00,2024-11-21,00:00:00,ru2501.SHFE,ru2501,SHFE,多,平,17645.0,88.0,88.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.704,BACKTESTING.629,2024-11-26 00:00:00+08:00,2024-11-26,00:00:00,AP501.CZCE,AP501,CZCE,空,平,7755.0,334.0,-334.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.705,BACKTESTING.630,2024-11-26 00:00:00+08:00,2024-11-26,00:00:00,sp2501.SHFE,sp2501,SHFE,空,平,5840.0,142.0,-142.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.706,BACKTESTING.631,2024-11-29 00:00:00+08:00,2024-11-29,00:00:00,MA501.CZCE,MA501,CZCE,空,平,2558.0,500.0,-500.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.707,BACKTESTING.632,2024-11-29 00:00:00+08:00,2024-11-29,00:00:00,cu2501.SHFE,cu2501,SHFE,空,开,73550.0,71.0,-71.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.708,BACKTESTING.633,2024-12-04 00:00:00+08:00,2024-12-04,00:00:00,cu2501.SHFE,cu2501,SHFE,多,平,74490.0,71.0,71.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.709,BACKTESTING.634,2024-12-09 00:00:00+08:00,2024-12-09,00:00:00,FG501.CZCE,FG501,CZCE,空,开,1198.0,500.0,-500.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.710,BACKTESTING.635,2024-12-09 00:00:00+08:00,2024-12-09,00:00:00,si2501.GFEX,si2501,GFEX,空,开,11830.0,425.0,-425.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.711,BACKTESTING.636,2024-12-11 00:00:00+08:00,2024-12-11,00:00:00,FG501.CZCE,FG501,CZCE,多,平,1225.0,500.0,500.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.712,BACKTESTING.637,2024-12-17 00:00:00+08:00,2024-12-17,00:00:00,fu2503.SHFE,fu2503,SHFE,多,开,3201.0,500.0,500.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.713,BACKTESTING.638,2024-12-17 00:00:00+08:00,2024-12-17,00:00:00,si2501.GFEX,si2501,GFEX,多,平,11700.0,425.0,425.0,BACKTESTING,rollover_close,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.714,BACKTESTING.639,2024-12-17 00:00:00+08:00,2024-12-17,00:00:00,si2502.GFEX,si2502,GFEX,空,开,11605.0,425.0,-425.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.715,BACKTESTING.640,2024-12-25 00:00:00+08:00,2024-12-25,00:00:00,si2502.GFEX,si2502,GFEX,多,平,11500.0,425.0,425.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.716,BACKTESTING.641,2025-01-02 00:00:00+08:00,2025-01-02,00:00:00,lc2505.GFEX,lc2505,GFEX,空,开,77120.0,326.0,-326.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.717,BACKTESTING.643,2025-01-03 00:00:00+08:00,2025-01-03,00:00:00,cu2502.SHFE,cu2502,SHFE,空,开,73130.0,57.0,-57.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.718,BACKTESTING.644,2025-01-03 00:00:00+08:00,2025-01-03,00:00:00,lc2505.GFEX,lc2505,GFEX,多,平,77560.0,170.0,170.0,BACKTESTING,forced_margin_deleverage,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.719,BACKTESTING.645,2025-01-07 00:00:00+08:00,2025-01-07,00:00:00,cu2502.SHFE,cu2502,SHFE,多,平,74530.0,57.0,57.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.720,BACKTESTING.646,2025-01-08 00:00:00+08:00,2025-01-08,00:00:00,fu2503.SHFE,fu2503,SHFE,空,平,3335.0,500.0,-500.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.721,BACKTESTING.647,2025-01-08 00:00:00+08:00,2025-01-08,00:00:00,lc2505.GFEX,lc2505,GFEX,多,平,78920.0,156.0,156.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.722,BACKTESTING.648,2025-01-20 00:00:00+08:00,2025-01-20,00:00:00,cu2503.SHFE,cu2503,SHFE,多,开,76340.0,68.0,68.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.723,BACKTESTING.648.stage847_c9.1,2025-01-20 09:00:00+08:00,2025-01-20,09:00:00,cu2503.SHFE,cu2503,SHFE,空,平,76205.0,68.0,-68.0,BACKTESTING,stage847_intraday_05r_stop_no_reentry,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.724,BACKTESTING.649,2025-01-21 00:00:00+08:00,2025-01-21,00:00:00,OI505.CZCE,OI505,CZCE,空,开,8475.0,308.0,-308.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.725,BACKTESTING.650,2025-02-05 00:00:00+08:00,2025-02-05,00:00:00,OI505.CZCE,OI505,CZCE,多,平,8649.0,308.0,308.0,BACKTESTING,short_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.726,BACKTESTING.651,2025-02-12 00:00:00+08:00,2025-02-12,00:00:00,fu2503.SHFE,fu2503,SHFE,多,开,3795.0,500.0,500.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.727,BACKTESTING.652,2025-02-14 00:00:00+08:00,2025-02-14,00:00:00,fu2503.SHFE,fu2503,SHFE,空,平,3722.0,500.0,-500.0,BACKTESTING,rollover_close,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.728,BACKTESTING.653,2025-02-14 00:00:00+08:00,2025-02-14,00:00:00,fu2505.SHFE,fu2505,SHFE,多,开,3414.0,500.0,500.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.729,BACKTESTING.654,2025-02-17 00:00:00+08:00,2025-02-17,00:00:00,fu2505.SHFE,fu2505,SHFE,空,平,3436.0,500.0,-500.0,BACKTESTING,long_base_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.730,BACKTESTING.655,2025-02-19 00:00:00+08:00,2025-02-19,00:00:00,ru2505.SHFE,ru2505,SHFE,多,开,17850.0,89.0,89.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.731,BACKTESTING.656,2025-02-24 00:00:00+08:00,2025-02-24,00:00:00,AP505.CZCE,AP505,CZCE,多,开,7400.0,209.0,209.0,BACKTESTING,,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
BACKTESTING.732,BACKTESTING.657,2025-02-26 00:00:00+08:00,2025-02-26,00:00:00,AP505.CZCE,AP505,CZCE,空,平,7120.0,209.0,-209.0,BACKTESTING,long_prev2day_stop,stage847_c9_15w_stage819_05r_stop_retry_live,2018-01,stage847_c9_15w_stage819_05r_stop_retry_live,150000.0,150000.0
